,Unnamed: 0,room,token_id,rule_name,rule_description,prior,posterior,prior_accuracy,posterior_accuracy,prior_feedback,posterior_feedback,data,prior_partner,prior_match,prior_select_alone,prior_select_other,posterior_partner,posterior_match,posterior_select_alone,posterior_select_other,accuracy_diff_prior,accuracy_diff_post,accuracy_change,accuracy_change_partner,prior_match_perc,posterior_match_perc,prior_match_acc,posterior_match_acc,prior_alone_acc,posterior_alone_acc,delta_low_acc,delta_high_acc,prior_alone_perc,posterior_alone_perc,raw_probs_prior,fitted_tau_prior,log_ll_model_prior,log_ll_baseline_prior,BIC_model_prior,BIC_baseline_prior,select_probs_fitted_tau_prior,raw_probs_all_trials_prior,fitted_tau_all_trials_prior,log_ll_model_all_trials_prior,log_ll_baseline_all_trials_prior,BIC_model_all_trials_prior,BIC_baseline_all_trials_prior,select_probs_fitted_tau_all_trials_prior,raw_probs_all_trials_post_map,fitted_tau_all_trials_post_map,log_ll_model_all_trials_post_map,log_ll_baseline_all_trials_post_map,BIC_model_all_trials_post_map,BIC_baseline_all_trials_post_map,select_probs_fitted_tau_all_trials_post_map,raw_probs_all_trials_post_all,fitted_tau_all_trials_post_all,log_ll_model_all_trials_post_all,log_ll_baseline_all_trials_post_all,BIC_model_all_trials_post_all,BIC_baseline_all_trials_post_all,select_probs_fitted_tau_all_trials_post_all,prior_label,post_map_label,post_all_label,prior_acc,post_map_acc,post_all_acc,map_prior,map_post_map,map_post_all,map_prior_acc,map_post_map_acc,map_post_all_acc
0,0,TDvs5,WjsXkIQV1LXVlJmcAAAJ,Omega,all are blue OR small,"[True, True, True, True, True, False, True, True]","[True, True, True, True, False, False, True, False]",0.625,0.875,There cannot be any two cones that are overlapping vertically.,The cones must be all blue or all small.,"[{'ids': [0, 1, 2], 'colours': ['green', 'blue', 'green'], 'sizes': [1, 2, 1], 'xpos': [0.3695943902506767, 3.3550150804889523, 2.7203088242630797], 'ypos': [4.128333333333334, 4.128333333333334, 4.043406777668482], 'rotations': [3.1415926535897936, 3.1415926535897922, 2.8545798207955833], 'orientations': ['upright', 'upright', 'upright'], 'contact': [[0], [1, 2], [2, 1]], 'grounded': ['yes', 'yes', 'yes'], 'follow_rule': True}, {'ids': [0], 'colours': ['blue'], 'sizes': [3], 'xpos': [4.924161432206277], 'ypos': [4.124688687494529], 'rotations': [3.1431770772098746], 'orientations': ['upright'], 'contact': [[0]], 'grounded': ['yes'], 'follow_rule': True}, {'ids': [0, 1], 'colours': ['blue', 'green'], 'sizes': [3, 1], 'xpos': [0.9706837032076508, 2.949313009764078], 'ypos': [4.124776543276837, 4.124201057386008], 'rotations': [3.142800696885129, 3.1404670701363178], 'orientations': ['upright', 'upright'], 'contact': [[0], [1]], 'grounded': ['yes', 'yes'], 'follow_rule': True}, {'ids': [0], 'colours': ['blue'], 'sizes': [1], 'xpos': [2.06538974788546], 'ypos': [4.124452319055338], 'rotations': [3.144768966688161], 'orientations': ['upright'], 'contact': [[0]], 'grounded': ['yes'], 'follow_rule': True}, {'ids': [0, 1], 'colours': ['blue', 'red'], 'sizes': [1, 1], 'xpos': [5.416273856424508, 6.083792613807354], 'ypos': [4.125020393903281, 4.124524942453623], 'rotations': [3.1473897212059243, 3.144970338888782], 'orientations': ['upright', 'upright'], 'contact': [[0], [1]], 'grounded': ['yes', 'yes'], 'follow_rule': True}, {'ids': [0, 1, 2, 3, 4], 'colours': ['blue', 'red', 'green', 'green', 'green'], 'sizes': [1, 2, 1, 2, 3], 'xpos': [1.3556826918246059, 2.7623533949002006, 4.029546952792973, 5.952223352037853, 3.367290781172932], 'ypos': [4.125124771388795, 3.748885893413424, 4.078428646334982, 4.120585679298665, 3.5013367886895397], 'rotations': [3.143961287903089, 5.0511831194301315, 3.308639033458622, 3.1518466033934494, 4.200051258822736], 'orientations': ['upright', 'rhs', 'upright', 'upright', 'strange'], 'contact': [[0], [1, 4, 2], [2, 1, 4], [3], [4, 1, 2]], 'grounded': ['yes', 'yes', 'yes', 'yes', 'no'], 'follow_rule': False}, {'ids': [0, 1], 'colours': ['red', 'green'], 'sizes': [2, 2], 'xpos': [6.037225739016584, 6.03583058564126], 'ypos': [4.127047917608318, 3.8227298065106075], 'rotations': [3.140972965694113, 3.141039097667289], 'orientations': ['upright', 'upright'], 'contact': [[0, 1], [1, 0]], 'grounded': ['yes', 'no'], 'follow_rule': False}, {'ids': [0, 1, 2], 'colours': ['blue', 'red', 'green'], 'sizes': [1, 2, 2], 'xpos': [1.4726479551041185, 6.886258446208271, 1.4710560861015043], 'ypos': [4.12691954437049, 4.124521593724977, 4.112908311810613], 'rotations': [3.136771955887615, 3.137849699998893, 3.1243886732189163], 'orientations': ['upright', 'upright', 'upright'], 'contact': [[0, 2], [1], [2, 0]], 'grounded': ['yes', 'yes', 'no'], 'follow_rule': False}, {'ids': [0], 'colours': ['red'], 'sizes': [1], 'xpos': [0.980966455584144], 'ypos': [4.15692217898732], 'rotations': [3.14075602080225], 'contact': [{'V1': 0}], 'grounded': ['yes']}, {'ids': [0, 1], 'colours': ['blue', 'blue'], 'sizes': [2, 2], 'xpos': [5.53919900438758, 1.65854079923742], 'ypos': [4.15829751656101, 4.15751198256046], 'rotations': [3.14294469336728, 3.13947439604659], 'contact': [{'V1': 0, 'V2': 1}], 'grounded': ['yes', 'yes']}, {'ids': [0, 1, 2], 'colours': ['blue', 'red', 'blue'], 'sizes': [1, 1, 1], 'xpos': [2.91233558185412, 3.62676822308812, 1.29792616640764], 'ypos': [4.1571699418337, 4.15734457821355, 3.87855314146574], 'rotations': [3.14061931424498, 3.14080979983927, 1.21335141178178], 'contact': [{'V1': 0, 'V2': 1, 'V3': 2}], 'grounded': ['yes', 'yes', 'yes']}, {'ids': [0, 1, 2, 3], 'colours': ['blue', 'red', 'blue', 'green'], 'sizes': [1, 1, 2, 1], 'xpos': [2.95609825059217, 3.96209693679724, 2.2390687716568, 6.71224095289635], 'ypos': [4.15768622476784, 4.15787716497594, 4.15807459370596, 3.87670727460735], 'rotations': [3.13919121672235, 3.14161554480523, 3.13998936351093, 5.07284064751327], 'contact': [{'V1': 0, 'V2': 1, 'V3': 2, 'V4': 3}], 'grounded': ['yes', 'yes', 'yes', 'yes']}, {'ids': [0, 1, 2], 'colours': ['green', 'red', 'red'], 'sizes': [1, 3, 1], 'xpos': [1.21736009446034, 6.88866095105911, 4.29219484852988], 'ypos': [4.15714834736316, 4.15848443530156, 4.15761681621936], 'rotations': [3.14148035908309, 3.14030543965137, 3.14298105798337], 'contact': [{'V1': 0, 'V2': 1, 'V3': 2}], 'grounded': ['yes', 'yes', 'yes']}, {'ids': [0, 1, 2, 3, 4], 'colours': ['green', 'blue', 'green', 'red', 'red'], 'sizes': [2, 2, 2, 2, 3], 'xpos': [3.83090657832267, 2.38910717821051, 3.54259339814947, 1.00881638670343, 0.483372753490727], 'ypos': [4.15913936320131, 4.15701392299474, 3.77761038379749, 3.76166694023043, 3.53535261859211], 'rotations': [3.13980420303635, 3.14077430032494, 1.87848516525718, 1.57196158476873, 2.81423018257197], 'contact': [[0, 2], [1, 2], [2, 0, 1], [3, 4], [4, 3]], 'grounded': ['yes', 'yes', 'yes', 'yes', 'no']}, {'ids': [0, 1, 2], 'colours': ['red', 'blue', 'green'], 'sizes': [2, 2, 2], 'xpos': [6.08097769326034, 5.78861976198164, 1.25011232086784], 'ypos': [3.78458058527285, 4.1039571708585, 3.7795894526631], 'rotations': [5.04856954343186, 3.00593527717321, 5.05105310034866], 'contact': [[0, 1], [1, 0], 2], 'grounded': ['yes', 'yes', 'yes']}, {'ids': [0, 1, 2, 3], 'colours': ['red', 'green', 'red', 'red'], 'sizes': [2, 2, 2, 1], 'xpos': [4.475106476545, 0.413561660061233, 6.37662276433712, 5.00296952327856], 'ypos': [4.1607559072369, 4.15829244701068, 3.77944860362373, 3.87681059949227], 'rotations': [3.14176346787067, 3.1433043689908, 5.0514105380658, 5.07138540402654], 'contact': [{'V1': 0, 'V2': 1, 'V3': 2, 'V4': 3}], 'grounded': ['yes', 'yes', 'yes', 'yes']}]","[False, False, False, True, False, False, True, False]","[False, False, False, True, False, True, True, False]","[True, True, True, False, True, False, False, True]","[False, False, False, False, False, False, False, False]","[False, False, False, True, False, False, True, False]","[False, False, False, True, True, True, True, True]","[True, True, True, False, False, False, False, False]","[False, False, False, False, False, False, False, False]",0.125,0.375,-0.25,0.0,0.375,0.625,0.25,0.5,0.375,0.375,0.0,0.25,0.625,0.375,"[0.9410000000000001, 0.048, 0.998, 0.998, 0.9520000000000001, 0.059000000000000004, 0.107, 0.059000000000000004]",1.5279169114651696,-5.20854724567395,-5.545177444479562,12.496536033027736,11.090354888959125,"[0.6404358877377082, 0.35625516262669615, 0.6574312678363812, 0.6574312678363812, 0.6437448373733038, 0.6404358877377081, 0.37415657069430325, 0.35956411226229185]","[[0.9410000000000001, 0.048, 0.998, 0.998, 0.9520000000000001, 0.059000000000000004, 0.107, 0.059000000000000004], [1.0, 0.919, 0.924, 0.924, 0.995, 0.0, 0.995, 0.0], [0.462, 0.47300000000000003, 0.935, 0.538, 0.0, 0.462, 1.0, 0.935], [0.8220000000000001, 1.0, 1.0, 1.0, 0.8220000000000001, 1.0, 0.8220000000000001, 0.189], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.661, 0.661, 0.661, 0.0, 0.0, 0.0], [0.709, 0.659, 0.28600000000000003, 0.457, 0.705, 0.0, 0.149, 0.28700000000000003], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.908, 0.908, 0.908, 0.177, 0.965, 0.965, 0.965, 0.14200000000000002], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.846, 0.009000000000000001, 0.203, 0.009000000000000001, 0.5640000000000001, 0.009000000000000001], [0.991, 0.991, 0.991, 0.974, 0.987, 0.979, 0.979, 0.987], [0.999, 0.999, 0.999, 0.9410000000000001, 0.9410000000000001, 0.9410000000000001, 0.9410000000000001, 0.9410000000000001], [1.0, 1.0, 0.966, 0.966, 0.0, 0.034, 0.0, 0.0], [0.6920000000000001, 0.8290000000000001, 0.076, 0.6910000000000001, 0.734, 0.247, 0.787, 0.214], [0.064, 0.0, 0.936, 0.0, 0.0, 0.0, 0.936, 0.0], [1.0, 1.0, 1.0, 1.0, 0.004, 0.004, 0.004, 0.004], [1.0, 0.9530000000000001, 0.9530000000000001, 1.0, 0.0, 0.0, 0.047, 0.0], [0.41300000000000003, 1.0, 0.934, 0.934, 0.064, 0.002, 0.064, 0.002], [0.0, 0.0, 0.0, 0.0, 0.188, 0.0, 0.0, 0.188]]",1.0147677843708198,-24.35447635167821,-27.725887222397812,52.397832157470354,55.451774444795625,"[0.7045717906229658, 0.2909356439098623, 0.7274068067164415, 0.7274068067164415, 0.7090643560901377, 0.7045717906229657, 0.31549320143835946, 0.2954282093770343, 0.7281877077603466, 0.6954671244588944, 0.6975501992592531, 0.6975501992592531, 0.7262328285541718, 0.7281877077603467, 0.7262328285541718, 0.7281877077603467, 0.5187147485195028, 0.48669960221801545, 0.7021043960500638, 0.48128525148049706, 0.7281877077603467, 0.5187147485195028, 0.2718122922396534, 0.2978956039499362, 0.6535380941844486, 0.7281877077603466, 0.7281877077603466, 0.7281877077603466, 0.6535380941844486, 0.7281877077603466, 0.6535380941844486, 0.6486130131653673, 0.7281877077603466, 0.7281877077603466, 0.2718122922396534, 0.7281877077603466, 0.2718122922396534, 0.2718122922396534, 0.2718122922396534, 0.2718122922396534]","[[0.47900000000000004, 0.0, 0.47900000000000004, 1.0, 0.47900000000000004, 0.0, 0.521, 0.0], [0.014, 0.014, 0.014, 0.014, 0.014, 0.986, 0.014, 0.0], [0.372, 0.0, 1.0, 0.0, 0.0, 0.372, 0.372, 0.372], [1.0, 1.0, 1.0, 0.002, 0.002, 0.002, 1.0, 0.0], [0.052000000000000005, 0.052000000000000005, 1.0, 0.052000000000000005, 0.052000000000000005, 1.0, 0.052000000000000005, 0.052000000000000005], [0.986, 0.986, 1.0, 1.0, 1.0, 0.0, 0.986, 0.986], [1.0, 1.0, 0.904, 0.904, 1.0, 0.0, 0.904, 0.0], [0.562, 1.0, 1.0, 0.562, 0.562, 0.562, 0.562, 0.562], [1.0, 1.0, 1.0, 0.999, 1.0, 1.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.996, 0.0], [1.0, 1.0, 1.0, 1.0, 0.003, 0.003, 0.003, 0.003], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.148, 0.148, 1.0, 0.148, 0.0, 0.852, 0.0, 0.0], [0.439, 0.439, 0.0, 1.0, 0.439, 0.561, 0.439, 0.0], [0.0, 0.0, 0.088, 0.0, 0.0, 0.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0], [1.0, 0.012, 0.012, 0.012, 0.0, 0.0, 0.0, 0.0], [0.0, 0.018000000000000002, 1.0, 0.018000000000000002, 0.0, 0.0, 0.0, 0.0], [0.0, 0.982, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",13.02024370306217,-27.703340086818187,-27.725887222397812,59.09555962775031,55.451774444795625,"[0.48849367284324935, 0.25048370517733987, 0.48849367284324935, 0.7495162948226601, 0.5115063271567506, 0.7495162948226601, 0.5115063271567507, 0.7495162948226601]","[[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 1.0], [0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.147, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0], [0.999, 0.999, 0.999, 0.999, 1.0, 0.999, 0.999, 0.999], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 1.0, 0.0, 1.0, 0.0, 1.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], [1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0], [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]]",1095.1720273928001,-27.733196179614055,-27.725887222397812,59.15527181334205,55.451774444795625,"[0.4992716784543115, 0.4992716784543115, 0.4992716784543115, 0.4992716784543115, 0.5007283215456886, 0.5007283215456886, 0.4992716784543115, 0.5007283215456886]",True,False,False,0.625,0.55,0.55,"ob.atmost(lambda x1: ob.equal(x1, 2,'size'), 1, X)","ob.exactly(lambda x1: ob.not_operator(ob.equal(x1, 'blue','colour')), 2, X)","ob.exists(lambda x1: ob.forall(lambda x2: ob.exactly(lambda x3: ob.greater(x2, 0.9,'rotation'), 3, X), X), X)",0.75,0.5,0.5
