,q_i_s,b_i_s,e_i_s,f_i_s,r_i_s,init_prob,q_r_s,b_r_s,e_r_s,f_r_s,r_r_s,rev_probs,q_wsls_shared,q_wsls_difference,q_wsls_added,q_wsls_removed,e_wsls_shared,e_wsls_difference,e_wsls_added,e_wsls_removed,f_wsls_shared,f_wsls_difference,f_wsls_added,f_wsls_removed,r_wsls_shared,r_wsls_difference,r_wsls_added,r_wsls_removed,b_wsls_shared,b_wsls_difference,b_wsls_added,b_wsls_removed,rev_probs_wsls,q_tr_shared,q_tr_difference,q_tr_added,q_tr_removed,e_tr_shared,e_tr_difference,e_tr_added,e_tr_removed,f_tr_shared,f_tr_difference,f_tr_added,f_tr_removed,r_tr_shared,r_tr_difference,r_tr_added,r_tr_removed,b_tr_shared,b_tr_difference,b_tr_added,b_tr_removed,rev_probs_tr,q_ts_shared,q_ts_difference,q_ts_added,q_ts_removed,e_ts_shared,e_ts_difference,e_ts_added,e_ts_removed,f_ts_shared,f_ts_difference,f_ts_added,f_ts_removed,r_ts_shared,r_ts_difference,r_ts_added,r_ts_removed,b_ts_shared,b_ts_difference,b_ts_added,b_ts_removed,rev_probs_ts,q_tn_shared,q_tn_difference,q_tn_added,q_tn_removed,e_tn_shared,e_tn_difference,e_tn_added,e_tn_removed,f_tn_shared,f_tn_difference,f_tn_added,f_tn_removed,r_tn_shared,r_tn_difference,r_tn_added,r_tn_removed,b_tn_shared,b_tn_difference,b_tn_added,b_tn_removed,rev_probs_tn,q_tnp_shared,q_tnp_difference,q_tnp_added,q_tnp_removed,e_tnp_shared,e_tnp_difference,e_tnp_added,e_tnp_removed,f_tnp_shared,f_tnp_difference,f_tnp_added,f_tnp_removed,r_tnp_shared,r_tnp_difference,r_tnp_added,r_tnp_removed,b_tnp_shared,b_tnp_difference,b_tnp_added,b_tnp_removed,rev_probs_tnp
50,['Z.exists'],[],"['Z.equal(xN,D)']",['colour'],[],-6.984716320118265,['Z.exists'],[],"['Z.equal(xN,D)']",['colour'],[],-6.984716320118265,1.0,0.0,0.0,0.0,0.3585,0.6415,0.0,0.0,0.2525,0.7475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984108122456104,0.95,0.033,0.022,0.0,0.913,0.087,0.0,0.0,0.878,0.12,0.0,0.002,0.0,0.0,0.002,0.0,0.0,0.0,0.008,0.0,-7.070929238664768,0.903,0.097,0.0,0.0,0.913,0.079,0.008,0.0,0.904,0.088,0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.0,-7.145811713333659,1.0,0.0,0.0,0.0,0.3585,0.6415,0.0,0.0,0.2525,0.7475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984108122456104,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-16.45433929102453
51,['Z.atleast'],[],"['Z.equal(xN,D)']",['colour'],[],-9.181940898454485,['Z.atleast'],[],"['Z.equal(xN,D)']",['colour'],[],-9.181940898454485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.181940898454485,0.997,0.003,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.175349224719476,0.945,0.055,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.061093546645992,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.181940898454485,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.67786350067821
52,['Z.exists'],[],"['Z.equal(xN,D)']",['colour'],[],-6.984716320118265,['Z.exactly'],[],"['Z.equal(xN,D)']",['colour'],[],-9.181940898454485,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.083328608786376
53,['Z.exactly'],[],"['Z.equal(xN,D)']",['colour'],[],-9.181940898454485,['Z.exactly'],[],"['Z.equal(xN,D)']",['colour'],[],-9.181940898454485,0.0,1.0,0.0,0.0,0.6645,0.3355,0.0,0.0,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.181105103022338,0.972,0.02,0.01,0.0,0.91,0.088,0.002,0.0,0.869,0.128,0.002,0.001,0.0,0.0,0.001,0.0,0.0,0.0,0.017,0.0,-9.132177267256592,0.867,0.133,0.0,0.0,0.938,0.062,0.0,0.0,0.927,0.073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.07427689409901,0.0,1.0,0.0,0.0,0.6645,0.3355,0.0,0.0,0.61,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.181105103022338,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-7.3901814282264295
54,['Z.exists'],[],"['Z.equal(xN,D)']",['colour'],[],-6.984716320118265,['Z.exists'],[],"['Z.equal(xN,D)']",['colour'],[],-6.984716320118265,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118266,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.67786350067821
55,"['Z.atleast', 'Z.exists']","['J(B,B)', 'J(B,B)', 'J(B,B)', 'not_operator(B)', 'not_operator(B)']","['Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.hor_operator(xN,xO,I)']","['colour', 'colour', 'size']",['contact'],-30.541554966917445,"['Z.atleast', 'Z.exists']","['J(B,B)', 'J(B,B)', 'J(B,B)', 'not_operator(B)', 'not_operator(B)']","['Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.hor_operator(xN,xO,I)']","['colour', 'colour', 'size']",['contact'],-30.541554966917445,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,-6.984716320118266,1.873,0.019,0.02,0.034,3.116,0.188,0.013,0.314,2.226,0.117,0.027,0.291,0.799,0.0,0.082,0.119,3.88,0.015,0.045,0.523,-28.330519895740984,1.911,0.049,0.006,0.014,3.525,0.115,0.006,0.154,2.554,0.038,0.005,0.171,0.898,0.0,0.06,0.042,4.165,0.0,0.083,0.221,-29.44510537008595,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,-6.984716320118266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,9.0,-38.154879945458084
56,"['Z.exists', 'Z.exists']","['J(B,B)', 'J(B,B)', 'not_operator(B)', 'not_operator(B)']","['Z.hor_operator(xN,xO,I)', 'Z.equal(xN,D)', 'Z.equal(xN,D)']","['orientation', 'orientation']",['contact'],-23.03359050203463,"['Z.exists', 'Z.exists']","['J(B,B)', 'J(B,B)', 'not_operator(B)', 'not_operator(B)']","['Z.hor_operator(xN,xO,I)', 'Z.equal(xN,D)', 'Z.equal(xN,D)']","['orientation', 'orientation']",['contact'],-23.03359050203463,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-8.371010681238156,1.789,0.039,0.055,0.031,2.042,0.271,0.047,0.326,1.196,0.218,0.047,0.291,0.747,0.0,0.116,0.151,2.763,0.037,0.097,0.659,-20.593570711660295,1.832,0.078,0.029,0.016,2.549,0.136,0.017,0.153,1.618,0.076,0.028,0.155,0.885,0.0,0.053,0.062,3.143,0.009,0.137,0.279,-22.11082067153829,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-8.371010681238156,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-6.579251212010101
57,"['Z.exists', 'Z.exists', 'Z.exists']","['J(B,B)', 'J(B,B)']","['Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.equal(xN,D)']","['colour', 'colour', 'colour']",[],-24.537667898810906,"['Z.exists', 'Z.exists', 'Z.exists']","['J(B,B)', 'J(B,B)']","['Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.equal(xN,D)']","['colour', 'colour', 'colour']",[],-24.537667898810906,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-6.984716320118266,2.649,0.093,0.0,0.125,2.082,0.159,0.009,0.423,2.018,0.112,0.007,0.527,0.0,0.0,0.106,0.0,1.478,0.056,0.085,0.308,-21.361866489084136,2.778,0.129,0.0,0.045,2.494,0.125,0.017,0.176,2.378,0.061,0.017,0.259,0.0,0.0,0.083,0.0,1.741,0.007,0.046,0.144,-23.299794488832383,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-6.984716320118266,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,-15.473510037012804
58,['Z.atleast'],[],"['Z.equal(xN,D)']",['colour'],[],-9.181940898454485,['Z.atleast'],[],"['Z.equal(xN,D)']",['colour'],[],-9.181940898454485,0.0,1.0,0.0,0.0,0.977,0.023,0.0,0.0,0.969,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.981472599253401,0.963,0.026,0.014,0.0,0.946,0.054,0.0,0.0,0.801,0.192,0.0,0.007,0.0,0.0,0.007,0.0,0.0,0.0,0.015,0.0,-9.087483167364036,0.894,0.106,0.0,0.0,0.898,0.1,0.002,0.0,0.856,0.142,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.0,-8.837565723670366,0.0,1.0,0.0,0.0,0.977,0.023,0.0,0.0,0.969,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.981472599253401,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-11.666847547242485
59,"['Z.exists', 'Z.exists']","['J(B,B)', 'J(B,B)']","['Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.hor_operator(xN,xO,I)']","['colour', 'colour']",['contact'],-20.26100177979485,"['Z.exists', 'Z.exists']","['J(B,B)', 'J(B,B)']","['Z.equal(xN,D)', 'Z.equal(xN,D)', 'Z.hor_operator(xN,xO,I)']","['colour', 'colour']",['contact'],-20.26100177979485,1.4275,0.4035,0.0845,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.9975,0.9975,0.0,0.0,0.0025,0.0,0.0,0.0,1.998,-7.333365241557835,1.8,0.026,0.049,0.038,2.22,0.162,0.0,0.333,1.31,0.122,0.059,0.262,0.768,0.0,0.051,0.181,1.567,0.037,0.06,0.249,-18.405445300265335,1.838,0.09,0.023,0.013,2.491,0.179,0.0,0.177,1.631,0.075,0.037,0.133,0.82,0.0,0.019,0.161,1.778,0.014,0.016,0.142,-19.3321829216752,1.4275,0.4035,0.0845,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.9975,0.9975,0.0,0.0,0.0025,0.0,0.0,0.0,1.998,-7.333365241557835,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-6.984716320118265
